HPSA Discipline Class,HPSA Geography Identification Number,HPSA Component Type Description,HPSA Name,HPSA ID,County Equivalent Name,Designation Type,HPSA Population Type,HPSA Status,HPSA Score
Primary Care,6037532303,Census Tract,LI-MSSA 78.2c/Bell NE,1062637154,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,16
Primary Care,6037532304,Census Tract,LI-MSSA 78.2c/Bell NE,1062637154,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,16
Primary Care,6037533701,Census Tract,LI-MSSA 78.2c/Bell NE,1062637154,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,16
Primary Care,6037533702,Census Tract,LI-MSSA 78.2c/Bell NE,1062637154,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,16
Primary Care,6037533703,Census Tract,LI-MSSA 78.2c/Bell NE,1062637154,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,16
Primary Care,6037533901,Census Tract,LI-MSSA 78.2c/Bell NE,1062637154,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,16
Primary Care,6037533902,Census Tract,LI-MSSA 78.2c/Bell NE,1062637154,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,16
Primary Care,6037534001,Census Tract,LI-MSSA 78.2c/Bell NE,1062637154,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,16
Primary Care,6037534002,Census Tract,LI-MSSA 78.2c/Bell NE,1062637154,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,16
Primary Care,6037534101,Census Tract,LI-MSSA 78.2c/Bell NE,1062637154,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,16
Primary Care,6037534102,Census Tract,LI-MSSA 78.2c/Bell NE,1062637154,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,16
Primary Care,6037534201,Census Tract,LI-MSSA 78.2c/Bell NE,1062637154,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,16
Primary Care,6037534202,Census Tract,LI-MSSA 78.2c/Bell NE,1062637154,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,16
Primary Care,6037534203,Census Tract,LI-MSSA 78.2c/Bell NE,1062637154,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,16
Primary Care,6037190700,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037190801,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037190802,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037190901,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037190902,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191110,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191120,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191201,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191203,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191204,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191301,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191302,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191410,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191420,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191500,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191610,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191620,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191710,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191720,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191810,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191820,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191901,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037191902,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037192420,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037192510,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037192520,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037192610,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037192620,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037192700,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037195802,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037195901,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037195902,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037195903,Census Tract,Low Income - MSSA 78.2g/Hollywood E,1063604390,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037237600,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037237710,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037237720,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037238310,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037238320,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037240300,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037240401,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037240402,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037240500,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037241110,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037241120,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037241201,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037241202,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037600100,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037600201,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037600202,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037600302,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037600303,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037600304,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037600400,Census Tract,LI-MSSA 78.2s/South Central Southwest,1063645969,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,18
Primary Care,6037272201,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037272202,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037272302,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037273200,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037273300,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037273402,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037273502,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037273600,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037273700,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037273800,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037275101,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037275102,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037275200,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037275500,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037701802,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037701902,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037702002,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037702102,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037702201,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037702202,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037702803,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037990200,Census Tract,Low Income/Homeless-MSSA 78.2z/Venice/Santa Monica S,1063826101,Los Angeles,HPSA Population,Low Income Homeless Population HPSA,Designated,11
Primary Care,6037534502,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037535701,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037535702,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037535902,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037536000,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037536102,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037536103,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037536104,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037536200,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037540202,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037540203,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037551201,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037551202,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037551501,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037551502,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037551600,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037551700,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037553400,Census Tract,Low Income - MSSA 78.2sss/Downey Southwest,1063950088,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,4
Primary Care,6037404701,Census Tract,Low Income - MSSA 78.2oo/El Monte,1064221977,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
Primary Care,6037404702,Census Tract,Low Income - MSSA 78.2oo/El Monte,1064221977,Los Angeles,HPSA Population,Low Income Population HPSA,Designated,13
